,id_lot,nb_piece,prix_tva_normale,prix_HT,prix_m2_HT
1365,75__1_GreenAlley_Bouygues,4.0,409000.0,340833.33,4500.64
1366,79_2_GreenAlley_Bouygues,4.0,422000.0,351666.67,4401.89
1367,87_2_GreenAlley_Bouygues,4.0,425000.0,354166.67,4042.08
1368,89_2_GreenAlley_Bouygues,4.0,450000.0,375000.0,4185.74
1369,92_GreenAlley_Bouygues,5.0,463000.0,385833.33,4157.24
1370,100_1_GreenAlley_Bouygues,5.0,481000.0,400833.33,3999.14
1371,96_3_GreenAlley_Bouygues,5.0,495000.0,412500.0,4284.38
1372,42_3_AMARANTHE_Bouygues,2.0,192000.0,160000.0,3741.81
1373,42_4_AMARANTHE_Bouygues,2.0,192000.0,160000.0,3752.35
1374,40_3_AMARANTHE_Bouygues,2.0,199999.62085308056,166666.35,4124.38
1375,35_4_AMARANTHE_Bouygues,1.0,178000.0,148333.33,4167.84
1376,42_None_AMARANTHE_Bouygues,2.0,204000.0,170000.0,3961.78
1377,35_3_AMARANTHE_Bouygues,1.0,181000.0,150833.33,4238.08
1378,66_2_AMARANTHE_Bouygues,3.0,229999.62085308056,191666.35,2890.46
1379,55_None_AMARANTHE_Bouygues,2.0,231000.5687203792,192500.47,3488.59
1380,68_4_AMARANTHE_Bouygues,3.0,237000.56872037915,197500.47,2880.7
1381,60_None_AMARANTHE_Bouygues,3.0,238000.3791469194,198333.65,3266.36
1382,67_3_AMARANTHE_Bouygues,3.0,240000.0,200000.0,2974.42
1383,67_4_AMARANTHE_Bouygues,3.0,245000.1895734597,204166.82,3038.2
1384,67_4__1_AMARANTHE_Bouygues,3.0,246000.0,205000.0,3047.42
1385,68_4__1_AMARANTHE_Bouygues,3.0,247999.6208530806,206666.35,3027.19
1386,78_2_AMARANTHE_Bouygues,4.0,264999.81042654027,220833.18,2808.51
1387,80_2_AMARANTHE_Bouygues,4.0,270000.0,225000.0,2800.95
1388,78_3_AMARANTHE_Bouygues,4.0,270999.81042654027,225833.18,2879.06
1389,69_1_AMARANTHE_Bouygues,3.0,270999.81042654027,225833.18,3237.75
1390,80_3_AMARANTHE_Bouygues,4.0,275000.18957345973,229166.82,2854.24
1391,78_4_AMARANTHE_Bouygues,4.0,276000.0,230000.0,2944.19
1392,77_None_AMARANTHE_Bouygues,4.0,277999.6208530806,231666.35,2975.8
1393,78_None_AMARANTHE_Bouygues,4.0,279000.56872037915,232500.47,2972.39
1394,80_4_AMARANTHE_Bouygues,4.0,282999.81042654027,235833.18,2935.8
1395,95_1_AMARANTHE_Bouygues,5.0,347000.18957345973,289166.82,3016.55
1396,31_2_Rsidencedel'Orangerie_Bouygues,1.0,170000.0,141666.67,4453.53
1397,26_3_Rsidencedel'Orangerie_Bouygues,1.0,177000.0,147500.0,5528.49
1398,29_4_Rsidencedel'Orangerie_Bouygues,1.0,178000.0,148333.33,5072.96
1399,31_2__1_Rsidencedel'Orangerie_Bouygues,1.0,191000.0,159166.67,5091.7
1400,31_2__2_Rsidencedel'Orangerie_Bouygues,1.0,193000.0,160833.33,5176.48
1401,27_6_Rsidencedel'Orangerie_Bouygues,1.0,219000.0,182500.0,6617.11
1402,43_1_Rsidencedel'Orangerie_Bouygues,2.0,229000.0,190833.33,4365.9
1403,41_2_Rsidencedel'Orangerie_Bouygues,2.0,249000.0,207500.0,4964.11
1404,43_2_Rsidencedel'Orangerie_Bouygues,2.0,254000.0,211666.67,4842.52
1405,35_4_Rsidencedel'Orangerie_Bouygues,2.0,254000.0,211666.67,5975.91
1406,42_2_Rsidencedel'Orangerie_Bouygues,2.0,260000.0,216666.67,5146.48
1407,38_6_Rsidencedel'Orangerie_Bouygues,2.0,269000.0,224166.67,5821.0
1408,43_3_Rsidencedel'Orangerie_Bouygues,2.0,270000.0,225000.0,5144.03
1409,40_6_Rsidencedel'Orangerie_Bouygues,2.0,300000.0,250000.0,6235.97
1410,57_4_Rsidencedel'Orangerie_Bouygues,2.0,313000.0,260833.33,4571.21
1411,63_2_Rsidencedel'Orangerie_Bouygues,2.0,328000.0,273333.33,4316.7
1412,61_2_Rsidencedel'Orangerie_Bouygues,3.0,344000.0,286666.67,4633.37
1413,64_Rsidencedel'Orangerie_Bouygues,3.0,345000.0,287500.0,4479.59
1414,63_1_Rsidencedel'Orangerie_Bouygues,3.0,349000.0,290833.33,4569.26
1415,64_2_Rsidencedel'Orangerie_Bouygues,3.0,353000.0,294166.67,4583.46
1416,66_2_Rsidencedel'Orangerie_Bouygues,3.0,355000.0,295833.33,4477.57
1417,66_2__1_Rsidencedel'Orangerie_Bouygues,3.0,357000.0,297500.0,4500.08
1418,55_4_Rsidencedel'Orangerie_Bouygues,3.0,360000.0,300000.0,5417.12
1419,65_Rsidencedel'Orangerie_Bouygues,3.0,366000.0,305000.0,4623.31
1420,64__1_Rsidencedel'Orangerie_Bouygues,3.0,375000.0,312500.0,4876.72
1421,61_4_Rsidencedel'Orangerie_Bouygues,3.0,379000.0,315833.33,5099.02
1422,59_4_Rsidencedel'Orangerie_Bouygues,3.0,380000.0,316666.67,5301.64
1423,66_4_Rsidencedel'Orangerie_Bouygues,3.0,384000.0,320000.0,4778.26
1424,62_5_Rsidencedel'Orangerie_Bouygues,3.0,388000.0,323333.33,5215.05
1425,70_Rsidencedel'Orangerie_Bouygues,3.0,396000.0,330000.0,4712.27
1426,81_1_Rsidencedel'Orangerie_Bouygues,4.0,429000.0,357500.0,4397.29
1427,79_2_Rsidencedel'Orangerie_Bouygues,4.0,439500.0,366250.0,4595.36
1428,87_Rsidencedel'Orangerie_Bouygues,4.0,444500.0,370416.67,4215.99
1429,87_2_Rsidencedel'Orangerie_Bouygues,4.0,456500.0,380416.67,4329.31
1430,83_5_Rsidencedel'Orangerie_Bouygues,4.0,477500.0,397916.67,4768.32
1431,91_6_Rsidencedel'Orangerie_Bouygues,4.0,580500.0,483750.0,5286.89
1432,98_4_Rsidencedel'Orangerie_Bouygues,4.0,605500.0,504583.33,5122.15
1433,33_2_PRISME_Bouygues,1.0,158000.0,131666.67,3989.9
1434,72_0_PRISME_Bouygues,3.0,264999.81042654027,220833.18,3067.13
1435,76_0_PRISME_Bouygues,3.0,275000.18957345973,229166.82,2991.73
1436,80_1_PRISME_Bouygues,4.0,294999.81042654027,245833.18,3046.26
1437,78_1_PRISME_Bouygues,4.0,299000.18957345973,249166.82,3190.36
1438,80_1__1_PRISME_Bouygues,4.0,305000.18957345973,254166.82,3177.09
1439,76_2_PRISME_Bouygues,4.0,306999.81042654027,255833.18,3326.83
1440,79_0_PRISME_Bouygues,4.0,310000.3791469194,258333.65,3261.79
1441,85_2_PRISME_Bouygues,4.0,315000.56872037915,262500.47,3063.02
1442,90_2_PRISME_Bouygues,5.0,339000.56872037915,282500.47,3135.41
1443,109_DOMAINEDELAFAVIERE_Bouygues,5.0,485000.0,404166.67,3681.27
1444,109__1_DOMAINEDELAFAVIERE_Bouygues,5.0,488000.0,406666.67,3704.04
1445,150_DOMAINEDELAFAVIERE_Bouygues,6.0,654000.0,545000.0,3614.54
1446,159_DOMAINEDELAFAVIERE_Bouygues,6.0,688000.0,573333.33,3585.35
1447,87_8_OCTEO_Bouygues,4.0,237000.56872037915,197500.47,2267.77
1448,29_3_Allure_Bouygues,1.0,171000.0,142500.0,4812.56
1449,29_2_Allure_Bouygues,1.0,175000.0,145833.33,4925.14
1450,30_2_Allure_Bouygues,1.0,176000.0,146666.67,4800.87
1451,35_2_Allure_Bouygues,1.0,183000.0,152500.0,4270.51
1452,36_1_Allure_Bouygues,1.0,188000.0,156666.67,4259.56
1453,30_1_Allure_Bouygues,1.0,193000.0,160833.33,5264.59
1454,35_1_Allure_Bouygues,1.0,194000.0,161666.67,4527.21
1455,35_3_Allure_Bouygues,1.0,195000.0,162500.0,4550.55
1456,37_1_Allure_Bouygues,2.0,198000.0,165000.0,4441.45
1457,36_3_Allure_Bouygues,1.0,199000.0,165833.33,4508.79
1458,39_1_Allure_Bouygues,2.0,199000.0,165833.33,4216.46
1459,37_2_Allure_Bouygues,2.0,201000.0,167500.0,4508.75
1460,39_1__1_Allure_Bouygues,2.0,202000.0,168333.33,4281.11
1461,36_2_Allure_Bouygues,1.0,203000.0,169166.67,4599.42
1462,39_2_Allure_Bouygues,2.0,208000.0,173333.33,4346.37
1463,37_3_Allure_Bouygues,2.0,,,
1464,43_1_Allure_Bouygues,2.0,217000.0,180833.33,4136.17
1465,39_2__1_Allure_Bouygues,2.0,218000.0,181666.67,4620.21
1466,39_2__2_Allure_Bouygues,2.0,218000.0,181666.67,4619.04
1467,38_1_Allure_Bouygues,2.0,222000.0,185000.0,4771.73
1468,39_3_Allure_Bouygues,2.0,223000.0,185833.33,4738.23
1469,39_3__1_Allure_Bouygues,2.0,223000.0,185833.33,4726.18
1470,39_3__2_Allure_Bouygues,2.0,223000.0,185833.33,4724.98
1471,43_1__1_Allure_Bouygues,2.0,226000.0,188333.33,4358.56
1472,43_2_Allure_Bouygues,2.0,227000.0,189166.67,4326.78
1473,40_4_Allure_Bouygues,2.0,230000.0,191666.67,4783.3
1474,43_2__1_Allure_Bouygues,2.0,231000.0,192500.0,4457.05
1475,40_5_Allure_Bouygues,2.0,236000.0,196666.67,4908.08
1476,43_3_Allure_Bouygues,2.0,237000.0,197500.0,4572.82
1477,43_1__2_Allure_Bouygues,2.0,240000.0,200000.0,4546.49
1478,48_1_Allure_Bouygues,2.0,243000.0,202500.0,4180.43
1479,48_2_Allure_Bouygues,2.0,245000.0,204166.67,4214.84
1480,43_2__2_Allure_Bouygues,2.0,246000.0,205000.0,4660.15
1481,48_3_Allure_Bouygues,2.0,257000.0,214166.67,4421.28
1482,57_1_Allure_Bouygues,3.0,301000.0,250833.33,4369.16
1483,63_1_Allure_Bouygues,3.0,309000.0,257500.0,4055.76
1484,57_2_Allure_Bouygues,3.0,309000.0,257500.0,4485.28
1485,63_2_Allure_Bouygues,3.0,313000.0,260833.33,4108.26
1486,63_3_Allure_Bouygues,3.0,322000.0,268333.33,4226.39
1487,58_2_Allure_Bouygues,3.0,323000.0,269166.67,4576.11
1488,58_3_Allure_Bouygues,3.0,329000.0,274166.67,4661.11
1489,65_1_Allure_Bouygues,3.0,332000.0,276666.67,4254.45
1490,65_2_Allure_Bouygues,3.0,336000.0,280000.0,4305.71
1491,64_2_Allure_Bouygues,3.0,343000.0,285833.33,4404.89
1492,71_4_Allure_Bouygues,3.0,371000.0,309166.67,4354.46
1493,64_1_Allure_Bouygues,3.0,379000.0,315833.33,4867.21
1494,70_4_Allure_Bouygues,3.0,386000.0,321666.67,4562.65
1495,71_5_Allure_Bouygues,3.0,398000.0,331666.67,4671.36
1496,70_5_Allure_Bouygues,3.0,402000.0,335000.0,4751.77
1497,71_6_Allure_Bouygues,3.0,409000.0,340833.33,4800.47
1498,73_5_Allure_Bouygues,3.0,414000.0,345000.0,4693.24
1499,70_6_Allure_Bouygues,3.0,417000.0,347500.0,4929.08
1500,73_4_Allure_Bouygues,3.0,427000.0,355833.33,4840.61
1501,85_1_Allure_Bouygues,4.0,451000.0,375833.33,4397.25
1502,83_2_Allure_Bouygues,4.0,474000.0,395000.0,4743.04
1503,85_2_Allure_Bouygues,4.0,490000.0,408333.33,4777.5
1504,85_3_Allure_Bouygues,4.0,501000.0,417500.0,4884.75
1505,125_5_Allure_Bouygues,4.0,731000.0,609166.67,4843.5
1506,125_4_Allure_Bouygues,4.0,748000.0,623333.33,4956.14
1507,134_4_Allure_Bouygues,4.0,769000.0,640833.33,4753.25
1508,125_6_Allure_Bouygues,4.0,818000.0,681666.67,5419.95
1509,26_4_Duo_Bouygues,1.0,114000.0,95000.0,3628.72
1510,26_4__1_Duo_Bouygues,1.0,129000.0,107500.0,4064.27
1511,32_Duo_Bouygues,1.0,131000.0,109166.67,3317.13
1512,33_Duo_Bouygues,1.0,141000.0,117500.0,3528.53
1513,41_Duo_Bouygues,2.0,145000.0,120833.33,2887.3
1514,39_2_Duo_Bouygues,2.0,146000.0,121666.67,3114.87
1515,39_3_Duo_Bouygues,2.0,146000.0,121666.67,3114.87
1516,42_3_Duo_Bouygues,2.0,151000.0,125833.33,2957.31
1517,42_1_Duo_Bouygues,2.0,157000.0,130833.33,3064.73
1518,38_Duo_Bouygues,2.0,159000.0,132500.0,3430.86
1519,42_4_Duo_Bouygues,2.0,159000.0,132500.0,3113.98
1520,42_2_Duo_Bouygues,2.0,161000.0,134166.67,3142.81
1521,40_Duo_Bouygues,2.0,162000.0,135000.0,3311.26
1522,38_2_Duo_Bouygues,2.0,163000.0,135833.33,3517.18
1523,41_3_Duo_Bouygues,2.0,163000.0,135833.33,3260.52
1524,43_1_Duo_Bouygues,2.0,,,
1525,47_Duo_Bouygues,2.0,174000.0,145000.0,3050.7
1526,61_1_Duo_Bouygues,3.0,193000.0,160833.33,2627.14
1527,56_Duo_Bouygues,3.0,195000.0,162500.0,2889.92
1528,61_2_Duo_Bouygues,3.0,198000.0,165000.0,2695.2
1529,61_1__1_Duo_Bouygues,3.0,199000.0,165833.33,2675.59
1530,56_2_Duo_Bouygues,3.0,199000.0,165833.33,2949.2
1531,56_3_Duo_Bouygues,3.0,206000.0,171666.67,3052.94
1532,61_2__1_Duo_Bouygues,3.0,207000.0,172500.0,2783.16
1533,55_2_Duo_Bouygues,3.0,208000.0,173333.33,3101.88
1534,58_Duo_Bouygues,3.0,209000.0,174166.67,2979.75
1535,61_1__2_Duo_Bouygues,3.0,212000.0,176666.67,2874.03
1536,61_3_Duo_Bouygues,3.0,213000.0,177500.0,2863.83
1537,58_1_Duo_Bouygues,3.0,214000.0,178333.33,3051.04
1538,62_1_Duo_Bouygues,3.0,217000.0,180833.33,2896.58
1539,61_4_Duo_Bouygues,3.0,218000.0,181666.67,2931.05
1540,61_3__1_Duo_Bouygues,3.0,223000.0,185833.33,3023.15
1541,62_2_Duo_Bouygues,3.0,223000.0,185833.33,2976.67
1542,61_4__1_Duo_Bouygues,3.0,228000.0,190000.0,3090.94
1543,91_1_Duo_Bouygues,4.0,248000.0,206666.67,2267.57
1544,82_5_Duo_Bouygues,4.0,255000.0,212500.0,2581.08
1545,91_3_Duo_Bouygues,4.0,261000.0,217500.0,2386.44
1546,92_Duo_Bouygues,4.0,265000.0,220833.33,2385.84
1547,81_5_Duo_Bouygues,4.0,266000.0,221666.67,2731.23
1548,84_4_Duo_Bouygues,4.0,270000.0,225000.0,2650.18
1549,82_5__1_Duo_Bouygues,4.0,270000.0,225000.0,2720.35
1550,80_5_Duo_Bouygues,4.0,270000.0,225000.0,2799.55
1551,20_EnVergure_Bouygues,1.0,113000.0,94166.67,4708.33
1552,20__1_EnVergure_Bouygues,1.0,113000.0,94166.67,4486.26
1553,20__2_EnVergure_Bouygues,1.0,113000.0,94166.67,4597.98
1554,20_1_EnVergure_Bouygues,1.0,119000.0,99166.67,4958.33
1555,21_1_EnVergure_Bouygues,1.0,119000.0,99166.67,4722.22
1556,20_1__1_EnVergure_Bouygues,1.0,119000.0,99166.67,4842.12
1557,20_2_EnVergure_Bouygues,1.0,124000.0,103333.33,5166.67
1558,21_2_EnVergure_Bouygues,1.0,124000.0,103333.33,4920.63
1559,20_2__1_EnVergure_Bouygues,1.0,124000.0,103333.33,5045.57
1560,30_EnVergure_Bouygues,1.0,128000.0,106666.67,3525.01
1561,20_3_EnVergure_Bouygues,1.0,129000.0,107500.0,5375.0
1562,20_3__1_EnVergure_Bouygues,1.0,129000.0,107500.0,5150.93
1563,24_1_EnVergure_Bouygues,1.0,137000.0,114166.67,4599.79
1564,30_1_EnVergure_Bouygues,1.0,142000.0,118333.33,3910.55
1565,30_1__1_EnVergure_Bouygues,1.0,142000.0,118333.33,3889.98
1566,24_2_EnVergure_Bouygues,1.0,142000.0,118333.33,4767.66
1567,28_EnVergure_Bouygues,1.0,143000.0,119166.67,4181.29
1568,30_2_EnVergure_Bouygues,1.0,147000.0,122500.0,4048.25
1569,34_1_EnVergure_Bouygues,1.0,152000.0,126666.67,3725.49
1570,30_3_EnVergure_Bouygues,1.0,152000.0,126666.67,4185.94
1571,28_1_EnVergure_Bouygues,1.0,153000.0,127500.0,4475.25
1572,34_2_EnVergure_Bouygues,1.0,157000.0,130833.33,3848.04
1573,24_3_EnVergure_Bouygues,1.0,157000.0,130833.33,5271.29
1574,34_1__1_EnVergure_Bouygues,1.0,158000.0,131666.67,3814.21
1575,30_2__1_EnVergure_Bouygues,1.0,158000.0,131666.67,4332.57
1576,28_2_EnVergure_Bouygues,1.0,158000.0,131666.67,4621.5
1577,41_3_EnVergure_Bouygues,2.0,161300.0,134416.67,3272.07
1578,34_3_EnVergure_Bouygues,1.0,162000.0,135000.0,3970.59
1579,34_2__1_EnVergure_Bouygues,1.0,163000.0,135833.33,3934.92
1580,28_3_EnVergure_Bouygues,1.0,163000.0,135833.33,4767.75
1581,34_3__1_EnVergure_Bouygues,1.0,168000.0,140000.0,4055.62
1582,20_3__2_EnVergure_Bouygues,1.0,172000.0,143333.33,7012.39
1583,40_2_EnVergure_Bouygues,2.0,181500.0,151250.0,3758.7
1584,42_EnVergure_Bouygues,2.0,183500.0,152916.67,3592.12
1585,66_2_EnVergure_Bouygues,3.0,224500.0,187083.33,2810.75
1586,68_3_EnVergure_Bouygues,3.0,229500.0,191250.0,2794.83
1587,61_EnVergure_Bouygues,3.0,239000.0,199166.67,3247.46
1588,67_EnVergure_Bouygues,3.0,240000.0,200000.0,2955.08
1589,61__1_EnVergure_Bouygues,3.0,240000.0,200000.0,3275.47
1590,62_1_EnVergure_Bouygues,3.0,249000.0,207500.0,3342.46
1591,61_2_EnVergure_Bouygues,3.0,249000.0,207500.0,3383.34
1592,67_1_EnVergure_Bouygues,3.0,263000.0,219166.67,3238.28
1593,67_2_EnVergure_Bouygues,3.0,263000.0,219166.67,3238.28
1594,70_EnVergure_Bouygues,3.0,270200.0,225166.67,3198.84
1595,82_3_EnVergure_Bouygues,4.0,305000.0,254166.67,3093.56
1596,84_3_EnVergure_Bouygues,4.0,315000.0,262500.0,3122.77
1597,43_1_RESIDENCECAPRICE_Bouygues,2.0,165000.0,137500.0,3178.46
1598,69_4_Eclosion_Bouygues,3.0,217000.0,180833.33,2593.34
1599,87_COTEAUXOUEST_Bouygues,4.0,285000.0,237500.0,2703.78
1600,84_1_COTEAUXOUEST_Bouygues,4.0,289000.0,240833.33,2859.23
1601,83_1_COTEAUXOUEST_Bouygues,4.0,299000.0,249166.67,2985.1
1602,83_2_COTEAUXOUEST_Bouygues,4.0,305000.0,254166.67,3045.01
1603,84_2_COTEAUXOUEST_Bouygues,4.0,305500.0,254583.33,3022.48
1604,84_3_COTEAUXOUEST_Bouygues,4.0,309000.0,257500.0,3057.11
1605,83_3_COTEAUXOUEST_Bouygues,4.0,309000.0,257500.0,3084.94
1606,84_4_COTEAUXOUEST_Bouygues,4.0,318000.0,265000.0,3146.15
1607,83_4_COTEAUXOUEST_Bouygues,4.0,330000.0,275000.0,3294.6
1608,84_1_LaMarelle_Bouygues,4.0,305000.0,254166.67,3007.18
1609,83_2_LaMarelle_Bouygues,4.0,305000.0,254166.67,3034.1
1610,82_3_LaMarelle_Bouygues,4.0,310000.0,258333.33,3133.21
1611,83_2__1_LaMarelle_Bouygues,4.0,315000.0,262500.0,3159.22
1612,83_3_LaMarelle_Bouygues,4.0,320000.0,266666.67,3209.37
1613,94_4_LaMarelle_Bouygues,5.0,395000.0,329166.67,3466.37
1614,97_4_LaMarelle_Bouygues,5.0,410000.0,341666.67,3499.61
1615,98_4_LaMarelle_Bouygues,5.0,420000.0,350000.0,3542.15
1616,40_3_L'EtoffeduCailly_Bouygues,2.0,154500.0,128750.0,3190.04
1617,61_1_L'EtoffeduCailly_Bouygues,3.0,188000.0,156666.67,2567.89
1618,60_3_L'EtoffeduCailly_Bouygues,3.0,189000.0,157500.0,2607.62
1619,60_L'EtoffeduCailly_Bouygues,3.0,190000.0,158333.33,2611.04
1620,60_2_L'EtoffeduCailly_Bouygues,3.0,190000.0,158333.33,2611.04
1621,61_L'EtoffeduCailly_Bouygues,3.0,191000.0,159166.67,2602.46
1622,66_L'EtoffeduCailly_Bouygues,3.0,194000.0,161666.67,2431.08
1623,64_1_L'EtoffeduCailly_Bouygues,3.0,194000.0,161666.67,2502.97
1624,64_2_L'EtoffeduCailly_Bouygues,3.0,194000.0,161666.67,2502.97
1625,64_2__1_L'EtoffeduCailly_Bouygues,3.0,194000.0,161666.67,2524.86
1626,60_3__1_L'EtoffeduCailly_Bouygues,3.0,194000.0,161666.67,2693.1
1627,64_3_L'EtoffeduCailly_Bouygues,3.0,197000.0,164166.67,2563.9
1628,64_2__2_L'EtoffeduCailly_Bouygues,3.0,198000.0,165000.0,2552.99
1629,63_3_L'EtoffeduCailly_Bouygues,3.0,209000.0,174166.67,2740.19
1630,84_1_L'EtoffeduCailly_Bouygues,4.0,224000.0,186666.67,2203.6
1631,78_2_L'EtoffeduCailly_Bouygues,4.0,227000.0,189166.67,2401.81
1632,80_2_L'EtoffeduCailly_Bouygues,4.0,228000.0,190000.0,2359.08
1633,84_2_L'EtoffeduCailly_Bouygues,4.0,234000.0,195000.0,2301.97
1634,78_3_L'EtoffeduCailly_Bouygues,4.0,242000.0,201666.67,2581.5
1635,79_3_L'EtoffeduCailly_Bouygues,4.0,249000.0,207500.0,2595.7
1636,84_3_L'EtoffeduCailly_Bouygues,4.0,252000.0,210000.0,2497.92
1637,60_4_LISIEREENSEINE_Bouygues,3.0,249500.0,207916.67,3443.47
1638,60_4__1_LISIEREENSEINE_Bouygues,3.0,254500.0,212083.33,3510.73
1639,62_4_LISIEREENSEINE_Bouygues,3.0,255500.0,212916.67,3392.01
1640,60_5_LISIEREENSEINE_Bouygues,3.0,257500.0,214583.33,3552.12
1641,60_6_LISIEREENSEINE_Bouygues,3.0,260500.0,217083.33,3593.5
1642,60_7_LISIEREENSEINE_Bouygues,3.0,263500.0,219583.33,3634.88
1643,62_3_LISIEREENSEINE_Bouygues,3.0,266500.0,222083.33,3537.49
1644,60_8_LISIEREENSEINE_Bouygues,3.0,266500.0,222083.33,3676.27
1645,62_4__1_LISIEREENSEINE_Bouygues,3.0,268500.0,223750.0,3564.03
1646,62_5_LISIEREENSEINE_Bouygues,3.0,270500.0,225416.67,3590.58
1647,62_6_LISIEREENSEINE_Bouygues,3.0,272500.0,227083.33,3617.13
1648,68_1_LISIEREENSEINE_Bouygues,3.0,290500.0,242083.33,3515.08
1649,79_5_LISIEREENSEINE_Bouygues,4.0,338500.0,282083.33,3570.68
1650,79_6_LISIEREENSEINE_Bouygues,4.0,340500.0,283750.0,3591.77
1651,79_8_LISIEREENSEINE_Bouygues,4.0,344500.0,287083.33,3633.97
1652,87_3_LISIEREENSEINE_Bouygues,4.0,361500.0,301250.0,3457.87
1653,87_4_LISIEREENSEINE_Bouygues,4.0,366500.0,305416.67,3505.7
1654,87_5_LISIEREENSEINE_Bouygues,4.0,371500.0,309583.33,3553.53
1655,87_6_LISIEREENSEINE_Bouygues,4.0,376500.0,313750.0,3601.35
1656,87_7_LISIEREENSEINE_Bouygues,4.0,381500.0,317916.67,3649.18
1657,87_8_LISIEREENSEINE_Bouygues,4.0,386500.0,322083.33,3697.01
1658,102_LeHameauduRoule_Bouygues,5.0,280000.0,233333.33,2266.47
1659,102__1_LeHameauduRoule_Bouygues,5.0,280000.0,233333.33,2266.47
1660,101_LeHameauduRoule_Bouygues,5.0,280000.0,233333.33,2301.12
1661,101__1_LeHameauduRoule_Bouygues,5.0,285000.0,237500.0,2328.89
1662,102__2_LeHameauduRoule_Bouygues,5.0,295000.0,245833.33,2402.83
1663,38_15_Horizon360_Bouygues,2.0,195000.0,162500.0,4242.82
1664,59_4_Horizon360_Bouygues,3.0,233000.0,194166.67,3252.37
1665,53_16_Horizon360_Bouygues,2.0,244000.0,203333.33,3786.47
1666,88_3_Horizon360_Bouygues,4.0,353000.0,294166.67,3308.96
1667,145_16_Horizon360_Bouygues,5.0,755000.0,629166.67,4321.2
1668,79_2_PleinOuest_Bouygues,4.0,295000.0,245833.33,3079.85
1669,44_3_LESRIVESD'EMMA_Bouygues,2.0,165000.0,137500.0,3108.05
1670,66_3_MANDALA_Bouygues,3.0,270659.7156398104,225549.76,3416.9
1671,66_4_MANDALA_Bouygues,3.0,273960.0,228300.0,3458.57
1672,65_5_MANDALA_Bouygues,3.0,274920.0,229100.0,3519.74
1673,89_6_MANDALA_Bouygues,4.0,365520.0,304600.0,3418.25
1674,30_3_QUAINEUF-OTAGO&CALLAO_Bouygues,1.0,168000.0,140000.0,4615.89
1675,27_1_QUAINEUF-OTAGO&CALLAO_Bouygues,1.0,170000.0,141666.67,5132.85
1676,30_4_QUAINEUF-OTAGO&CALLAO_Bouygues,1.0,172000.0,143333.33,4725.79
1677,30_5_QUAINEUF-OTAGO&CALLAO_Bouygues,1.0,177000.0,147500.0,4863.17
1678,30_6_QUAINEUF-OTAGO&CALLAO_Bouygues,1.0,181000.0,150833.33,4973.07
1679,30_7_QUAINEUF-OTAGO&CALLAO_Bouygues,1.0,186000.0,155000.0,5110.45
1680,48_2_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,252000.0,210000.0,4331.68
1681,44_2_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,252000.0,210000.0,4707.46
1682,67_1_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,289999.6208530806,241666.35,3591.95
1683,44_3_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,258000.0,215000.0,4819.55
1684,48_3_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,260000.0,216666.67,4428.09
1685,44_4_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,263000.0,219166.67,4912.95
1686,48_2__1_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,264000.0,220000.0,4550.16
1687,48_4_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,266000.0,221666.67,4530.28
1688,44_5_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,269000.0,224166.67,5025.03
1689,48_3__1_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,270000.0,225000.0,4653.57
1690,48_5_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,272000.0,226666.67,4632.47
1691,48_4__1_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,275000.0,229166.67,4740.73
1692,44_6_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,275000.0,229166.67,5137.11
1693,48_5__1_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,282000.0,235000.0,4860.39
1694,48_6_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,287000.0,239166.67,4947.59
1695,48_7_QUAINEUF-OTAGO&CALLAO_Bouygues,2.0,295000.0,245833.33,5085.51
1696,60_2_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,298000.0,248333.33,4083.76
1697,60_3_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,306000.0,255000.0,4193.39
1698,67_3_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,308000.0,256666.67,3797.41
1699,62_1_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,309000.0,257500.0,4147.87
1700,60_4_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,313000.0,260833.33,4289.32
1701,62_2_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,317000.0,264166.67,4232.76
1702,63_4_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,322000.0,268333.33,4197.96
1703,62_3_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,325000.0,270833.33,4339.58
1704,65_4_QUAINEUF-OTAGO&CALLAO_Bouygues,3.0,325000.0,270833.33,4164.74
